id,respondentID,obsID,qID,altID,choice,maxSalestax,type,amount_nonSalesTax,amount_salesTax,timing_taxCredit,timing_rebate,source_rebate
57,1002,567,7,1,0,3750,salesTax,6500,0.75,tax_filing,2,government
57,1002,567,7,2,1,3750,taxCredit,5500,0.75,tax_filing,2,government
57,1002,567,7,3,0,3750,taxDeduction,4000,0.75,tax_filing,2,government
57,1002,567,7,4,0,3750,rebate,4500,0.75,tax_filing,2,government
57,1002,568,8,1,1,3750,salesTax,2000,1,immediate,0,government
57,1002,568,8,2,0,3750,taxCredit,2000,1,immediate,0,government
57,1002,568,8,3,0,3750,taxDeduction,2000,1,immediate,0,government
57,1002,568,8,4,0,3750,rebate,1000,1,immediate,0,government
57,1002,569,9,1,0,3750,salesTax,5000,0.5,immediate,2,dealer
57,1002,569,9,2,0,3750,taxCredit,3000,0.5,immediate,2,dealer
57,1002,569,9,3,0,3750,taxDeduction,3500,0.5,immediate,2,dealer
57,1002,569,9,4,1,3750,rebate,4500,0.5,immediate,2,dealer
57,1002,570,10,1,0,3750,salesTax,2500,0.5,tax_filing,0,dealer
57,1002,570,10,2,0,3750,taxCredit,4000,0.5,tax_filing,0,dealer
57,1002,570,10,3,1,3750,taxDeduction,6000,0.5,tax_filing,0,dealer
57,1002,570,10,4,0,3750,rebate,2500,0.5,tax_filing,0,dealer
58,1019,571,1,1,0,3000,salesTax,1500,0.75,tax_filing,6,dealer
58,1019,571,1,2,1,3000,taxCredit,7000,0.75,tax_filing,6,dealer
58,1019,571,1,3,0,3000,taxDeduction,6500,0.75,tax_filing,6,dealer
58,1019,571,1,4,0,3000,rebate,2500,0.75,tax_filing,6,dealer
58,1019,572,2,1,1,3000,salesTax,1500,1,tax_filing,2,dealer
58,1019,572,2,2,0,3000,taxCredit,2000,1,tax_filing,2,dealer
58,1019,572,2,3,0,3000,taxDeduction,1000,1,tax_filing,2,dealer
58,1019,572,2,4,0,3000,rebate,2000,1,tax_filing,2,dealer
58,1019,573,3,1,0,3000,salesTax,3500,1,immediate,2,oem
58,1019,573,3,2,0,3000,taxCredit,3500,1,immediate,2,oem
58,1019,573,3,3,0,3000,taxDeduction,3000,1,immediate,2,oem
58,1019,573,3,4,1,3000,rebate,7500,1,immediate,2,oem
58,1019,574,4,1,0,3000,salesTax,4000,0.5,immediate,2,government
58,1019,574,4,2,0,3000,taxCredit,4000,0.5,immediate,2,government
58,1019,574,4,3,0,3000,taxDeduction,4000,0.5,immediate,2,government
58,1019,574,4,4,1,3000,rebate,6500,0.5,immediate,2,government
58,1019,575,5,1,1,3000,salesTax,1000,1,tax_filing,6,dealer
58,1019,575,5,2,0,3000,taxCredit,1000,1,tax_filing,6,dealer
58,1019,575,5,3,0,3000,taxDeduction,2000,1,tax_filing,6,dealer
58,1019,575,5,4,0,3000,rebate,1000,1,tax_filing,6,dealer
58,1019,576,6,1,0,3000,salesTax,7500,1,immediate,6,oem
58,1019,576,6,2,1,3000,taxCredit,4500,1,immediate,6,oem
58,1019,576,6,3,0,3000,taxDeduction,2000,1,immediate,6,oem
58,1019,576,6,4,0,3000,rebate,2500,1,immediate,6,oem
58,1019,577,7,1,0,3000,salesTax,8000,0.75,immediate,2,dealer
58,1019,577,7,2,1,3000,taxCredit,7500,0.75,immediate,2,dealer
58,1019,577,7,3,0,3000,taxDeduction,6000,0.75,immediate,2,dealer
58,1019,577,7,4,0,3000,rebate,4500,0.75,immediate,2,dealer
58,1019,578,8,1,1,3000,salesTax,1000,1,immediate,0,government
58,1019,578,8,2,0,3000,taxCredit,1500,1,immediate,0,government
58,1019,578,8,3,0,3000,taxDeduction,2000,1,immediate,0,government
58,1019,578,8,4,0,3000,rebate,1500,1,immediate,0,government
58,1019,579,9,1,0,3000,salesTax,1000,0.5,immediate,2,dealer
58,1019,579,9,2,1,3000,taxCredit,7000,0.5,immediate,2,dealer
58,1019,579,9,3,0,3000,taxDeduction,2000,0.5,immediate,2,dealer
58,1019,579,9,4,0,3000,rebate,1500,0.5,immediate,2,dealer
58,1019,580,10,1,0,3000,salesTax,8000,0.5,tax_filing,0,government
58,1019,580,10,2,0,3000,taxCredit,5000,0.5,tax_filing,0,government
58,1019,580,10,3,0,3000,taxDeduction,4500,0.5,tax_filing,0,government
58,1019,580,10,4,1,3000,rebate,6500,0.5,tax_filing,0,government
59,1020,581,1,1,0,2250,salesTax,3500,0.75,tax_filing,0,oem
59,1020,581,1,2,0,2250,taxCredit,6000,0.75,tax_filing,0,oem
59,1020,581,1,3,0,2250,taxDeduction,4000,0.75,tax_filing,0,oem
59,1020,581,1,4,1,2250,rebate,2500,0.75,tax_filing,0,oem
59,1020,582,2,1,1,2250,salesTax,2000,1,tax_filing,0,government
59,1020,582,2,2,0,2250,taxCredit,1500,1,tax_filing,0,government
59,1020,582,2,3,0,2250,taxDeduction,1000,1,tax_filing,0,government
59,1020,582,2,4,0,2250,rebate,1000,1,tax_filing,0,government
59,1020,583,3,1,0,2250,salesTax,7500,0.75,immediate,0,dealer
59,1020,583,3,2,0,2250,taxCredit,3500,0.75,immediate,0,dealer
59,1020,583,3,3,0,2250,taxDeduction,7000,0.75,immediate,0,dealer
59,1020,583,3,4,1,2250,rebate,6500,0.75,immediate,0,dealer
59,1020,584,4,1,0,2250,salesTax,4500,1,immediate,0,dealer
59,1020,584,4,2,0,2250,taxCredit,5000,1,immediate,0,dealer
59,1020,584,4,3,0,2250,taxDeduction,4000,1,immediate,0,dealer
59,1020,584,4,4,1,2250,rebate,3500,1,immediate,0,dealer
59,1020,585,5,1,0,2250,salesTax,1000,1,tax_filing,2,oem
59,1020,585,5,2,0,2250,taxCredit,1000,1,tax_filing,2,oem
59,1020,585,5,3,0,2250,taxDeduction,1500,1,tax_filing,2,oem
59,1020,585,5,4,1,2250,rebate,1000,1,tax_filing,2,oem
59,1020,586,6,1,0,2250,salesTax,4000,0.5,tax_filing,0,dealer
59,1020,586,6,2,0,2250,taxCredit,5000,0.5,tax_filing,0,dealer
59,1020,586,6,3,0,2250,taxDeduction,6500,0.5,tax_filing,0,dealer
59,1020,586,6,4,1,2250,rebate,7500,0.5,tax_filing,0,dealer
59,1020,587,7,1,0,2250,salesTax,3500,0.75,tax_filing,0,dealer
59,1020,587,7,2,0,2250,taxCredit,4000,0.75,tax_filing,0,dealer
59,1020,587,7,3,0,2250,taxDeduction,7500,0.75,tax_filing,0,dealer
59,1020,587,7,4,1,2250,rebate,6500,0.75,tax_filing,0,dealer
59,1020,588,8,1,1,2250,salesTax,1000,1,tax_filing,6,oem
59,1020,588,8,2,0,2250,taxCredit,2000,1,tax_filing,6,oem
59,1020,588,8,3,0,2250,taxDeduction,1500,1,tax_filing,6,oem
59,1020,588,8,4,0,2250,rebate,1000,1,tax_filing,6,oem
59,1020,589,9,1,0,2250,salesTax,7000,0.5,immediate,6,government
59,1020,589,9,2,0,2250,taxCredit,6500,0.5,immediate,6,government
59,1020,589,9,3,0,2250,taxDeduction,2500,0.5,immediate,6,government
59,1020,589,9,4,1,2250,rebate,6500,0.5,immediate,6,government
59,1020,590,10,1,0,2250,salesTax,4000,0.5,tax_filing,0,oem
59,1020,590,10,2,0,2250,taxCredit,4500,0.5,tax_filing,0,oem
59,1020,590,10,3,0,2250,taxDeduction,6500,0.5,tax_filing,0,oem
59,1020,590,10,4,1,2250,rebate,7500,0.5,tax_filing,0,oem
60,1028,591,1,1,0,2250,salesTax,6000,0.5,immediate,6,government
60,1028,591,1,2,1,2250,taxCredit,5000,0.5,immediate,6,government
60,1028,591,1,3,0,2250,taxDeduction,5500,0.5,immediate,6,government
60,1028,591,1,4,0,2250,rebate,5000,0.5,immediate,6,government
60,1028,592,2,1,1,2250,salesTax,1000,1,immediate,2,dealer
60,1028,592,2,2,0,2250,taxCredit,1500,1,immediate,2,dealer
60,1028,592,2,3,0,2250,taxDeduction,1000,1,immediate,2,dealer
60,1028,592,2,4,0,2250,rebate,1000,1,immediate,2,dealer
60,1028,593,3,1,0,2250,salesTax,3000,1,tax_filing,2,government
60,1028,593,3,2,0,2250,taxCredit,5000,1,tax_filing,2,government
60,1028,593,3,3,0,2250,taxDeduction,6500,1,tax_filing,2,government
60,1028,593,3,4,1,2250,rebate,8000,1,tax_filing,2,government
60,1028,594,4,1,0,2250,salesTax,5000,0.5,immediate,2,dealer
60,1028,594,4,2,0,2250,taxCredit,4000,0.5,immediate,2,dealer
60,1028,594,4,3,0,2250,taxDeduction,1500,0.5,immediate,2,dealer
60,1028,594,4,4,1,2250,rebate,7500,0.5,immediate,2,dealer
60,1028,595,5,1,1,2250,salesTax,2000,1,immediate,0,oem
60,1028,595,5,2,0,2250,taxCredit,1000,1,immediate,0,oem
60,1028,595,5,3,0,2250,taxDeduction,2000,1,immediate,0,oem
60,1028,595,5,4,0,2250,rebate,2000,1,immediate,0,oem
60,1028,596,6,1,0,2250,salesTax,3000,0.75,immediate,0,government
60,1028,596,6,2,1,2250,taxCredit,4000,0.75,immediate,0,government
60,1028,596,6,3,0,2250,taxDeduction,3000,0.75,immediate,0,government
60,1028,596,6,4,0,2250,rebate,1000,0.75,immediate,0,government
60,1028,597,7,1,0,2250,salesTax,2500,0.5,tax_filing,6,dealer
60,1028,597,7,2,0,2250,taxCredit,3000,0.5,tax_filing,6,dealer
60,1028,597,7,3,0,2250,taxDeduction,4000,0.5,tax_filing,6,dealer
60,1028,597,7,4,1,2250,rebate,8000,0.5,tax_filing,6,dealer
60,1028,598,8,1,1,2250,salesTax,1000,1,tax_filing,0,government
60,1028,598,8,2,0,2250,taxCredit,1000,1,tax_filing,0,government
60,1028,598,8,3,0,2250,taxDeduction,2000,1,tax_filing,0,government
60,1028,598,8,4,0,2250,rebate,1500,1,tax_filing,0,government
60,1028,599,9,1,0,2250,salesTax,2000,0.5,immediate,0,oem
60,1028,599,9,2,0,2250,taxCredit,3000,0.5,immediate,0,oem
60,1028,599,9,3,0,2250,taxDeduction,4000,0.5,immediate,0,oem
60,1028,599,9,4,1,2250,rebate,6000,0.5,immediate,0,oem
60,1028,600,10,1,0,2250,salesTax,5500,1,tax_filing,6,dealer
60,1028,600,10,2,1,2250,taxCredit,7000,1,tax_filing,6,dealer
60,1028,600,10,3,0,2250,taxDeduction,7000,1,tax_filing,6,dealer
60,1028,600,10,4,0,2250,rebate,4500,1,tax_filing,6,dealer
61,1031,601,1,1,0,3375,salesTax,4500,0.75,tax_filing,2,dealer
61,1031,601,1,2,0,3375,taxCredit,6000,0.75,tax_filing,2,dealer
61,1031,601,1,3,0,3375,taxDeduction,2500,0.75,tax_filing,2,dealer
61,1031,601,1,4,1,3375,rebate,8000,0.75,tax_filing,2,dealer
61,1031,602,2,1,1,3375,salesTax,1000,1,immediate,2,government
61,1031,602,2,2,0,3375,taxCredit,2000,1,immediate,2,government
61,1031,602,2,3,0,3375,taxDeduction,1000,1,immediate,2,government
61,1031,602,2,4,0,3375,rebate,1500,1,immediate,2,government
61,1031,603,3,1,0,3375,salesTax,4500,1,immediate,0,oem
61,1031,603,3,2,0,3375,taxCredit,1500,1,immediate,0,oem
61,1031,603,3,3,1,3375,taxDeduction,5500,1,immediate,0,oem
61,1031,603,3,4,0,3375,rebate,4500,1,immediate,0,oem
61,1031,604,4,1,0,3375,salesTax,6000,0.75,immediate,6,oem
61,1031,604,4,2,0,3375,taxCredit,5500,0.75,immediate,6,oem
61,1031,604,4,3,0,3375,taxDeduction,1500,0.75,immediate,6,oem
61,1031,604,4,4,1,3375,rebate,7000,0.75,immediate,6,oem
61,1031,605,5,1,1,3375,salesTax,1500,1,immediate,0,government
61,1031,605,5,2,0,3375,taxCredit,2000,1,immediate,0,government
61,1031,605,5,3,0,3375,taxDeduction,1000,1,immediate,0,government
61,1031,605,5,4,0,3375,rebate,1000,1,immediate,0,government
61,1031,606,6,1,0,3375,salesTax,2000,0.5,tax_filing,2,dealer
61,1031,606,6,2,0,3375,taxCredit,6000,0.5,tax_filing,2,dealer
61,1031,606,6,3,1,3375,taxDeduction,8000,0.5,tax_filing,2,dealer
61,1031,606,6,4,0,3375,rebate,3500,0.5,tax_filing,2,dealer
61,1031,607,7,1,0,3375,salesTax,2000,0.75,immediate,2,dealer
61,1031,607,7,2,0,3375,taxCredit,3500,0.75,immediate,2,dealer
61,1031,607,7,3,1,3375,taxDeduction,4500,0.75,immediate,2,dealer
61,1031,607,7,4,0,3375,rebate,3500,0.75,immediate,2,dealer
61,1031,608,8,1,1,3375,salesTax,1500,1,immediate,6,oem
61,1031,608,8,2,0,3375,taxCredit,1500,1,immediate,6,oem
61,1031,608,8,3,0,3375,taxDeduction,1000,1,immediate,6,oem
61,1031,608,8,4,0,3375,rebate,2000,1,immediate,6,oem
61,1031,609,9,1,0,3375,salesTax,3000,1,immediate,0,dealer
61,1031,609,9,2,1,3375,taxCredit,7500,1,immediate,0,dealer
61,1031,609,9,3,0,3375,taxDeduction,7000,1,immediate,0,dealer
61,1031,609,9,4,0,3375,rebate,1000,1,immediate,0,dealer
61,1031,610,10,1,0,3375,salesTax,4000,0.75,immediate,0,dealer
61,1031,610,10,2,1,3375,taxCredit,5500,0.75,immediate,0,dealer
61,1031,610,10,3,0,3375,taxDeduction,4000,0.75,immediate,0,dealer
61,1031,610,10,4,0,3375,rebate,5500,0.75,immediate,0,dealer
62,1032,611,1,1,0,2625,salesTax,2500,1,immediate,0,government
62,1032,611,1,2,0,2625,taxCredit,3500,1,immediate,0,government
62,1032,611,1,3,0,2625,taxDeduction,4000,1,immediate,0,government
62,1032,611,1,4,1,2625,rebate,7000,1,immediate,0,government
62,1032,612,2,1,1,2625,salesTax,1500,1,immediate,0,dealer
62,1032,612,2,2,0,2625,taxCredit,1500,1,immediate,0,dealer
62,1032,612,2,3,0,2625,taxDeduction,1000,1,immediate,0,dealer
62,1032,612,2,4,0,2625,rebate,1000,1,immediate,0,dealer
62,1032,613,3,1,0,2625,salesTax,2500,0.5,tax_filing,2,government
62,1032,613,3,2,0,2625,taxCredit,3500,0.5,tax_filing,2,government
62,1032,613,3,3,0,2625,taxDeduction,7000,0.5,tax_filing,2,government
62,1032,613,3,4,1,2625,rebate,6500,0.5,tax_filing,2,government
62,1032,614,4,1,0,2625,salesTax,1000,0.5,tax_filing,2,government
62,1032,614,4,2,0,2625,taxCredit,4000,0.5,tax_filing,2,government
62,1032,614,4,3,0,2625,taxDeduction,3000,0.5,tax_filing,2,government
62,1032,614,4,4,1,2625,rebate,6000,0.5,tax_filing,2,government
62,1032,615,5,1,1,2625,salesTax,1000,1,tax_filing,0,dealer
62,1032,615,5,2,0,2625,taxCredit,2000,1,tax_filing,0,dealer
62,1032,615,5,3,0,2625,taxDeduction,1500,1,tax_filing,0,dealer
62,1032,615,5,4,0,2625,rebate,2000,1,tax_filing,0,dealer
62,1032,616,6,1,0,2625,salesTax,2500,0.75,immediate,6,oem
62,1032,616,6,2,1,2625,taxCredit,4500,0.75,immediate,6,oem
62,1032,616,6,3,0,2625,taxDeduction,4000,0.75,immediate,6,oem
62,1032,616,6,4,0,2625,rebate,3000,0.75,immediate,6,oem
62,1032,617,7,1,0,2625,salesTax,6500,0.5,tax_filing,0,dealer
62,1032,617,7,2,1,2625,taxCredit,8000,0.5,tax_filing,0,dealer
62,1032,617,7,3,0,2625,taxDeduction,2500,0.5,tax_filing,0,dealer
62,1032,617,7,4,0,2625,rebate,3000,0.5,tax_filing,0,dealer
62,1032,618,8,1,1,2625,salesTax,2000,1,tax_filing,0,government
62,1032,618,8,2,0,2625,taxCredit,1500,1,tax_filing,0,government
62,1032,618,8,3,0,2625,taxDeduction,1500,1,tax_filing,0,government
62,1032,618,8,4,0,2625,rebate,2000,1,tax_filing,0,government
62,1032,619,9,1,0,2625,salesTax,6500,1,immediate,6,oem
62,1032,619,9,2,0,2625,taxCredit,2500,1,immediate,6,oem
62,1032,619,9,3,1,2625,taxDeduction,7500,1,immediate,6,oem
62,1032,619,9,4,0,2625,rebate,6500,1,immediate,6,oem
62,1032,620,10,1,0,2625,salesTax,3500,0.75,immediate,0,government
62,1032,620,10,2,0,2625,taxCredit,1500,0.75,immediate,0,government
62,1032,620,10,3,0,2625,taxDeduction,5000,0.75,immediate,0,government
62,1032,620,10,4,1,2625,rebate,5500,0.75,immediate,0,government
63,1034,621,1,1,0,3750,salesTax,3000,1,tax_filing,6,government
63,1034,621,1,2,0,3750,taxCredit,6500,1,tax_filing,6,government
63,1034,621,1,3,0,3750,taxDeduction,1500,1,tax_filing,6,government
63,1034,621,1,4,1,3750,rebate,7000,1,tax_filing,6,government
63,1034,622,2,1,0,3750,salesTax,2000,1,tax_filing,6,government
63,1034,622,2,2,0,3750,taxCredit,2000,1,tax_filing,6,government
63,1034,622,2,3,0,3750,taxDeduction,1500,1,tax_filing,6,government
63,1034,622,2,4,1,3750,rebate,2000,1,tax_filing,6,government
63,1034,623,3,1,0,3750,salesTax,1000,0.75,immediate,0,dealer
63,1034,623,3,2,0,3750,taxCredit,2500,0.75,immediate,0,dealer
63,1034,623,3,3,0,3750,taxDeduction,5500,0.75,immediate,0,dealer
63,1034,623,3,4,1,3750,rebate,3000,0.75,immediate,0,dealer
63,1034,624,4,1,0,3750,salesTax,1000,0.75,immediate,6,government
63,1034,624,4,2,0,3750,taxCredit,3000,0.75,immediate,6,government
63,1034,624,4,3,0,3750,taxDeduction,1000,0.75,immediate,6,government
63,1034,624,4,4,1,3750,rebate,6000,0.75,immediate,6,government
63,1034,625,5,1,0,3750,salesTax,2000,1,tax_filing,0,dealer
63,1034,625,5,2,1,3750,taxCredit,1500,1,tax_filing,0,dealer
63,1034,625,5,3,0,3750,taxDeduction,1000,1,tax_filing,0,dealer
63,1034,625,5,4,0,3750,rebate,1000,1,tax_filing,0,dealer
63,1034,626,6,1,0,3750,salesTax,4500,0.75,tax_filing,6,government
63,1034,626,6,2,1,3750,taxCredit,7000,0.75,tax_filing,6,government
63,1034,626,6,3,0,3750,taxDeduction,8000,0.75,tax_filing,6,government
63,1034,626,6,4,0,3750,rebate,4500,0.75,tax_filing,6,government
63,1034,627,7,1,0,3750,salesTax,5000,1,tax_filing,0,dealer
63,1034,627,7,2,0,3750,taxCredit,1500,1,tax_filing,0,dealer
63,1034,627,7,3,0,3750,taxDeduction,7500,1,tax_filing,0,dealer
63,1034,627,7,4,1,3750,rebate,2500,1,tax_filing,0,dealer
63,1034,628,8,1,0,3750,salesTax,1500,1,immediate,2,oem
63,1034,628,8,2,1,3750,taxCredit,2000,1,immediate,2,oem
63,1034,628,8,3,0,3750,taxDeduction,2000,1,immediate,2,oem
63,1034,628,8,4,0,3750,rebate,1000,1,immediate,2,oem
63,1034,629,9,1,0,3750,salesTax,3000,0.75,tax_filing,0,dealer
63,1034,629,9,2,0,3750,taxCredit,2000,0.75,tax_filing,0,dealer
63,1034,629,9,3,0,3750,taxDeduction,8000,0.75,tax_filing,0,dealer
63,1034,629,9,4,1,3750,rebate,3500,0.75,tax_filing,0,dealer
63,1034,630,10,1,0,3750,salesTax,8000,0.5,immediate,6,oem
63,1034,630,10,2,0,3750,taxCredit,3000,0.5,immediate,6,oem
63,1034,630,10,3,0,3750,taxDeduction,3000,0.5,immediate,6,oem
63,1034,630,10,4,1,3750,rebate,6500,0.5,immediate,6,oem
64,1046,631,1,1,0,1125,salesTax,3000,1,tax_filing,6,government
64,1046,631,1,2,0,1125,taxCredit,6500,1,tax_filing,6,government
64,1046,631,1,3,0,1125,taxDeduction,7000,1,tax_filing,6,government
64,1046,631,1,4,1,1125,rebate,3500,1,tax_filing,6,government
64,1046,632,2,1,0,1125,salesTax,1000,1,tax_filing,2,oem
64,1046,632,2,2,0,1125,taxCredit,1000,1,tax_filing,2,oem
64,1046,632,2,3,0,1125,taxDeduction,1000,1,tax_filing,2,oem
64,1046,632,2,4,1,1125,rebate,2000,1,tax_filing,2,oem
64,1046,633,3,1,0,1125,salesTax,6500,0.75,immediate,0,oem
64,1046,633,3,2,0,1125,taxCredit,5000,0.75,immediate,0,oem
64,1046,633,3,3,0,1125,taxDeduction,4500,0.75,immediate,0,oem
64,1046,633,3,4,1,1125,rebate,7000,0.75,immediate,0,oem
64,1046,634,4,1,0,1125,salesTax,7000,1,tax_filing,0,government
64,1046,634,4,2,0,1125,taxCredit,4500,1,tax_filing,0,government
64,1046,634,4,3,0,1125,taxDeduction,3500,1,tax_filing,0,government
64,1046,634,4,4,1,1125,rebate,4500,1,tax_filing,0,government
64,1046,635,5,1,1,1125,salesTax,1500,1,tax_filing,6,oem
64,1046,635,5,2,0,1125,taxCredit,1000,1,tax_filing,6,oem
64,1046,635,5,3,0,1125,taxDeduction,2000,1,tax_filing,6,oem
64,1046,635,5,4,0,1125,rebate,1000,1,tax_filing,6,oem
64,1046,636,6,1,0,1125,salesTax,4500,0.5,tax_filing,6,dealer
64,1046,636,6,2,0,1125,taxCredit,4500,0.5,tax_filing,6,dealer
64,1046,636,6,3,0,1125,taxDeduction,6500,0.5,tax_filing,6,dealer
64,1046,636,6,4,1,1125,rebate,3000,0.5,tax_filing,6,dealer
64,1046,637,7,1,0,1125,salesTax,5500,1,tax_filing,0,oem
64,1046,637,7,2,0,1125,taxCredit,3000,1,tax_filing,0,oem
64,1046,637,7,3,0,1125,taxDeduction,6500,1,tax_filing,0,oem
64,1046,637,7,4,1,1125,rebate,4000,1,tax_filing,0,oem
64,1046,638,8,1,0,1125,salesTax,2000,1,immediate,6,dealer
64,1046,638,8,2,1,1125,taxCredit,2000,1,immediate,6,dealer
64,1046,638,8,3,0,1125,taxDeduction,1000,1,immediate,6,dealer
64,1046,638,8,4,0,1125,rebate,1000,1,immediate,6,dealer
64,1046,639,9,1,0,1125,salesTax,7500,0.5,immediate,6,government
64,1046,639,9,2,1,1125,taxCredit,2000,0.5,immediate,6,government
64,1046,639,9,3,0,1125,taxDeduction,7000,0.5,immediate,6,government
64,1046,639,9,4,0,1125,rebate,4500,0.5,immediate,6,government
64,1046,640,10,1,0,1125,salesTax,7000,0.75,tax_filing,0,dealer
64,1046,640,10,2,0,1125,taxCredit,5000,0.75,tax_filing,0,dealer
64,1046,640,10,3,0,1125,taxDeduction,6000,0.75,tax_filing,0,dealer
64,1046,640,10,4,1,1125,rebate,5500,0.75,tax_filing,0,dealer
65,1049,641,1,1,0,2625,salesTax,2500,1,tax_filing,2,dealer
65,1049,641,1,2,1,2625,taxCredit,7500,1,tax_filing,2,dealer
65,1049,641,1,3,0,2625,taxDeduction,5000,1,tax_filing,2,dealer
65,1049,641,1,4,0,2625,rebate,3000,1,tax_filing,2,dealer
65,1049,642,2,1,1,2625,salesTax,1000,1,immediate,0,government
65,1049,642,2,2,0,2625,taxCredit,1000,1,immediate,0,government
65,1049,642,2,3,0,2625,taxDeduction,2000,1,immediate,0,government
65,1049,642,2,4,0,2625,rebate,1500,1,immediate,0,government
65,1049,643,3,1,0,2625,salesTax,2000,0.75,immediate,0,dealer
65,1049,643,3,2,0,2625,taxCredit,8000,0.75,immediate,0,dealer
65,1049,643,3,3,0,2625,taxDeduction,8000,0.75,immediate,0,dealer
65,1049,643,3,4,1,2625,rebate,8000,0.75,immediate,0,dealer
65,1049,644,4,1,0,2625,salesTax,3000,0.75,immediate,0,oem
65,1049,644,4,2,0,2625,taxCredit,1000,0.75,immediate,0,oem
65,1049,644,4,3,1,2625,taxDeduction,7000,0.75,immediate,0,oem
65,1049,644,4,4,0,2625,rebate,3500,0.75,immediate,0,oem
65,1049,645,5,1,1,2625,salesTax,2000,1,tax_filing,2,oem
65,1049,645,5,2,0,2625,taxCredit,2000,1,tax_filing,2,oem
65,1049,645,5,3,0,2625,taxDeduction,1500,1,tax_filing,2,oem
65,1049,645,5,4,0,2625,rebate,2000,1,tax_filing,2,oem
65,1049,646,6,1,0,2625,salesTax,7000,0.75,immediate,6,government
65,1049,646,6,2,0,2625,taxCredit,6500,0.75,immediate,6,government
65,1049,646,6,3,0,2625,taxDeduction,5000,0.75,immediate,6,government
65,1049,646,6,4,1,2625,rebate,8000,0.75,immediate,6,government
65,1049,647,7,1,0,2625,salesTax,6500,1,tax_filing,6,dealer
65,1049,647,7,2,0,2625,taxCredit,6000,1,tax_filing,6,dealer
65,1049,647,7,3,1,2625,taxDeduction,7500,1,tax_filing,6,dealer
65,1049,647,7,4,0,2625,rebate,1000,1,tax_filing,6,dealer
65,1049,648,8,1,1,2625,salesTax,1500,1,immediate,6,government
65,1049,648,8,2,0,2625,taxCredit,2000,1,immediate,6,government
65,1049,648,8,3,0,2625,taxDeduction,2000,1,immediate,6,government
65,1049,648,8,4,0,2625,rebate,2000,1,immediate,6,government
65,1049,649,9,1,0,2625,salesTax,1000,0.5,immediate,2,oem
65,1049,649,9,2,1,2625,taxCredit,5000,0.5,immediate,2,oem
65,1049,649,9,3,0,2625,taxDeduction,7500,0.5,immediate,2,oem
65,1049,649,9,4,0,2625,rebate,5000,0.5,immediate,2,oem
65,1049,650,10,1,0,2625,salesTax,7000,0.75,tax_filing,0,dealer
65,1049,650,10,2,0,2625,taxCredit,1000,0.75,tax_filing,0,dealer
65,1049,650,10,3,0,2625,taxDeduction,8000,0.75,tax_filing,0,dealer
65,1049,650,10,4,1,2625,rebate,7000,0.75,tax_filing,0,dealer
66,1053,651,1,1,0,3000,salesTax,2500,0.5,immediate,6,dealer
66,1053,651,1,2,0,3000,taxCredit,5500,0.5,immediate,6,dealer
66,1053,651,1,3,0,3000,taxDeduction,5000,0.5,immediate,6,dealer
66,1053,651,1,4,1,3000,rebate,5000,0.5,immediate,6,dealer
66,1053,652,2,1,1,3000,salesTax,1500,1,immediate,6,dealer
66,1053,652,2,2,0,3000,taxCredit,1000,1,immediate,6,dealer
66,1053,652,2,3,0,3000,taxDeduction,1000,1,immediate,6,dealer
66,1053,652,2,4,0,3000,rebate,1000,1,immediate,6,dealer
66,1053,653,3,1,0,3000,salesTax,3500,1,immediate,2,dealer
66,1053,653,3,2,0,3000,taxCredit,3500,1,immediate,2,dealer
66,1053,653,3,3,1,3000,taxDeduction,5500,1,immediate,2,dealer
66,1053,653,3,4,0,3000,rebate,5000,1,immediate,2,dealer
66,1053,654,4,1,0,3000,salesTax,3500,1,tax_filing,6,government
66,1053,654,4,2,1,3000,taxCredit,4500,1,tax_filing,6,government
66,1053,654,4,3,0,3000,taxDeduction,4000,1,tax_filing,6,government
66,1053,654,4,4,0,3000,rebate,2000,1,tax_filing,6,government
66,1053,655,5,1,1,3000,salesTax,1500,1,tax_filing,6,dealer
66,1053,655,5,2,0,3000,taxCredit,1500,1,tax_filing,6,dealer
66,1053,655,5,3,0,3000,taxDeduction,1000,1,tax_filing,6,dealer
66,1053,655,5,4,0,3000,rebate,1500,1,tax_filing,6,dealer
66,1053,656,6,1,0,3000,salesTax,4000,0.75,immediate,2,government
66,1053,656,6,2,1,3000,taxCredit,8000,0.75,immediate,2,government
66,1053,656,6,3,0,3000,taxDeduction,6500,0.75,immediate,2,government
66,1053,656,6,4,0,3000,rebate,2500,0.75,immediate,2,government
66,1053,657,7,1,1,3000,salesTax,7500,1,immediate,6,dealer
66,1053,657,7,2,0,3000,taxCredit,3000,1,immediate,6,dealer
66,1053,657,7,3,0,3000,taxDeduction,3500,1,immediate,6,dealer
66,1053,657,7,4,0,3000,rebate,1500,1,immediate,6,dealer
66,1053,658,8,1,1,3000,salesTax,1500,1,immediate,6,oem
66,1053,658,8,2,0,3000,taxCredit,1000,1,immediate,6,oem
66,1053,658,8,3,0,3000,taxDeduction,1000,1,immediate,6,oem
66,1053,658,8,4,0,3000,rebate,2000,1,immediate,6,oem
66,1053,659,9,1,1,3000,salesTax,3000,1,immediate,0,government
66,1053,659,9,2,0,3000,taxCredit,7500,1,immediate,0,government
66,1053,659,9,3,0,3000,taxDeduction,2500,1,immediate,0,government
