"session","created","modified","ended","expired","respondentID","knowledgeFuelGas","knowledgeFuelElec","knowledgeSub","householdVehicles","currentVehType","currentVehTypeOther","parkingHousehold","parkingHouseholdOther","neighborEV","considerPHEV","considerBEV","yearOfBirth","gender","genderOther","ethnicity","ethnicityOther","education","work","housingType","housingTypeOther","housingOwner","housingOwnerOther","householdSize","income","political","politicalOther","covidEmployment","feedback"
"Yo6gIru46U7SaaOwgdE6Hn32M_PFqRtZL0zV78B7WBXP2PvDwq-OQTk3jYOOCBZn","2021-08-31 19:54:24","2021-08-31 19:56:17","2021-08-31 19:56:17","","2610","hev","phev, bev","not_sure","2","Gasoline","","street, driveway","","1","definitelyYes","probablyNot","1961","male","","white","","vocational","retired","detached","","own","","2","inc_50to75","very_conservative","","no","Very simple and easy to complete "
"L-KpKp57-Rq0UgtSnX8r1qNBQQp6CM9-ITFfFX8i8plJzPocuadzbIEiV2XIolS0","2021-08-31 19:55:38","2021-08-31 19:57:33","2021-08-31 19:57:33","","7542","hev","phev, bev","not_sure","2","Gasoline","","SFH","","2","probablyNot","definitelyNot","1951","male","","white","","degree_bs","employed_under40","detached","","own","","2","inc_75to100","conservative","","no",""
"3HYtqR0nefEcb3xcY65YAcXm6wh1lF0NG-sNkdb0w2MEsEjAZBZpEqPRW5nkCsGm","2021-08-31 20:03:21","2021-08-31 20:05:03","2021-08-31 20:05:03","","1347","hev, phev","phev, bev","7500","1","Gasoline","","SFH","","2","definitelyYes","probablyYes","1982","male","","white","","degree_phd","employed_over40","detached","","own","","1","inc_50to75","very_conservative","","no","None, this was an enjoyable survey."
"OVtYTRUcMfksc18CkvTqVeyAQ7vq7yM1OcZW9VGuPtOC3--xk1umTIarTN6Ey_S9","2021-08-31 20:10:30","2021-08-31 20:14:21","2021-08-31 20:14:21","","3345","phev","hev, phev, bev","not_sure","1","Gasoline","","driveway, SFH","","3","maybe","probablyNot","1943","male","","white","","college_some","retired","condo","","own","","2","inc_75to100","conservative","","no","Interesting to figure out what would be ones best deal! I suppose it depends on a persons situation at time of purchase!"
"DcCj82xchHnvAZXmv3i5n3V4HwuZgSfzbY0o7Ra-b2ugs5cC_5JmHwNzQz7wNsiG","2021-08-31 20:30:05","2021-08-31 20:31:58","2021-08-31 20:31:58","","3932","hev","phev, bev","not_sure","1","Gasoline","","SFH","","2","maybe","maybe","1969","male","","white","","degree_md","employed_over40","detached","","own","","1","inc_75to100","moderate","","no",""
"rx1F0sPcw7ujO9gzk4Yy2HtY-erQk5fDKwMuBtunMmsQOT01WOmJp8CeOQZMrLXH","2021-08-31 20:31:00","2021-08-31 20:33:11","2021-08-31 20:33:11","","9097","hev, phev","phev, bev","2500","1","Gasoline","","driveway","","2","probablyYes","probablyYes","1956","male","","white","","college_some","retired","detached","","own","","2","inc_75to100","conservative","","no","well done"
"O15HHj49DVRiewIPToAuxoljUjJXvK_w1tAm1jEarqSAml_FWHJsDVGN2-6LSJqC","2021-08-31 20:49:30","2021-08-31 20:51:08","2021-08-31 20:51:08","","2604","hev","phev, bev","not_sure","2","Gasoline","","driveway, SFH","","3","definitelyYes","definitelyYes","1966","male","","white","","vocational","not_employed_yes_looking","detached","","own","","2","inc_50to75","moderate","","no",""
"GRSiFFxh-7un73BjIm2oKL-WBZKzc0eMwjwbU8BUPoZnoS8R7RvvP-cAFc1giu9y","2021-08-31 20:49:36","2021-08-31 20:52:11","2021-08-31 20:52:11","","387","hev","phev, bev","not_sure","1","Hybrid","","shared_lot","","2","probablyNot","definitelyNot","1945","male","","white","","degree_associate","retired","condo","","own","","2","inc_100to150","moderate","","no",""
"tN0HGcvtObiyst4kv6rAZPsf-cFpfPPf8WrKe9cfWm1WNH54VPw04kNB4_TCCgf3","2021-08-31 21:00:35","2021-08-31 21:06:40","2021-08-31 21:06:40","","1770","hev, phev","bev","not_sure","1","Gasoline","","street","","3","probablyYes","definitelyYes","1978","male","","white","","college_some","employed_under40","apartment","","own","","3","inc_50to75","prefer_not_say","","no","no"
"0YZ7kin1kAnsjSked5B84rnmJC4TOEla0qoFTp0eRF-VTHjPKOvROP4_eBA8xPbk","2021-08-31 21:16:25","2021-08-31 21:18:26","2021-08-31 21:18:26","","5411","hev","phev, bev","not_sure","2","Gasoline","","SFH","","2","probablyYes","probablyYes","1955","female","","white","","degree_bs","retired","detached","","own","","2","inc_50to75","moderate","","no",""
"5Xv_5Kmz5ixIA8nRWl6RNJqkw16ZqvsJCV1k20JL8BXM5kXnsn1HWcQNpnbbzP30","2021-08-31 21:17:14","2021-08-31 21:19:04","2021-08-31 21:19:04","","6989","hev, phev","phev, bev","not_sure","1","Gasoline","","street, driveway, SFH","","2","maybe","definitelyNot","1953","male","","white","","degree_bs","employed_under40","detached","","own","","2","inc_35to50","very_liberal","","no",""
"US7I1u1riCXXxDkgMUiIL9XQvclkJQpjxeuG7csY-Q05C9gXLIyXhrh-VjAS82LP","2021-08-31 21:22:33","2021-08-31 21:24:58","2021-08-31 21:24:58","","3431","hev, phev","hev, phev","7500","2","Gasoline","","driveway","","2","definitelyYes","definitelyYes","1968","male","","white","","degree_bs","employed_over40","detached","","own","","4","inc_50to75","liberal","","no",""
"UgTwjRB5v1KbXoadCeC2RkC1pRLSB0oe_7Ke45pubesEdaZV23Oa6ZyeMoKpUeI0","2021-08-31 21:27:58","2021-08-31 21:29:30","2021-08-31 21:29:30","","3417","hev","phev, bev","not_sure","2","Gasoline","","street, driveway","","2","maybe","probablyNot","1989","female","","white","","hs","employed_under40","detached","","own","","3","inc_50to75","moderate","","yes",""
"1iNkDRp3C4xRjmCFcro3Pk7PxwVTwtXPM3jywbCdMJedgtgPve0kI7YZ-uvb-hSH","2021-08-31 21:39:56","2021-08-31 21:41:59","2021-08-31 21:41:59","","176","hev","","not_sure","2","Gasoline","","SFH","","3","maybe","maybe","1947","male","","white","","degree_md","retired","detached","","own","","2","inc_50to75","very_conservative","","no",""
"cPmp9m_h6IQF3aI4BfWkuhwz2T22YV9qH6nQyR3fdn9YRRDsQOkSjdMwhCDJzEXj","2021-08-31 21:47:37","2021-08-31 21:49:48","2021-08-31 21:49:48","","8542","hev","phev, bev","7500","1","Gasoline","","driveway, SFH","","2","probablyYes","probablyYes","1967","male","","white","","degree_bs","employed_over40","detached","","own","","1","inc_50to75","conservative","","no",""
"BsU8Wlz7RnBf4nmmnAvFvV5L09WrXlWYh-DZCUb1DDtZVUWcwnRWeyidM6tW6Roz","2021-08-31 21:50:40","2021-08-31 21:53:25","2021-08-31 21:53:25","","6349","hev, phev","phev, bev","5000","1","Gasoline","","street, SFH","","2","definitelyYes","probablyYes","1969","male","","white","","degree_bs","employed_under40","detached","","own","","2","inc_75to100","moderate","","no",""
"EehvNwOYw9AqZtq52mmbjpisPvbHHGSoLUcprMH8Kh-IpNPPlRfNSBTVIpQaPrGw","2021-08-31 22:05:16","2021-08-31 22:07:06","2021-08-31 22:07:06","","7902","hev, phev","phev, bev","not_sure","3","Gasoline","","street, SFH","","3","maybe","maybe","1979","male","","white","","college_some","student","detached","","rent","","3","inc_50to75","moderate","","no",""
"_QGDqKe-b-K3k945z7f-ZqVYBNQkv4c1ymGQgloQvguUVCM8NR_qzQDZHmkxKoBt","2021-08-31 22:06:06","2021-08-31 22:07:26","2021-08-31 22:07:26","","2500","hev","hev","5000","1","Hybrid","","street","","1","definitelyYes","definitelyYes","1991","male","","white","","college_some","employed_over40","townhome","","own","","1","inc_75to100","very_conservative","","yes","very good"
"BsYHVeH7Jnc5EJI50ZpKmOF9E7WCJPuXvEtIB-jEUZQowFxUrQFgEPUD4dvMsdEC","2021-08-31 22:10:55","2021-08-31 22:12:56","2021-08-31 22:12:56","","6203","hev, phev","hev, phev, bev","5000","2","Gasoline","","street, driveway, SFH","","2","probablyYes","probablyNot","1955","male","","white","","hs","retired","detached","","own","","2","inc_35to50","conservative","","no",""
"2JnfZNPG3oVEaFiM9eH37V6D2PAi4J0a_hjY4d8mK5jtFWKdYsiUgnMdMmTQ-EmB","2021-08-31 22:21:33","2021-08-31 22:24:26","2021-08-31 22:24:26","","2770","hev, phev","phev, bev","not_sure","2","Gasoline","","street, driveway","","2","probablyNot","probablyNot","1949","male","","white","","hs","retired","detached","","own","","2","inc_75to100","liberal","","no","no"
"mXef9Dl16oMolFIwK9LWbpQ3EBnKgdbg0bViqXX-Cl70RseJgbSTuOMb_nTg27hu","2021-08-31 22:29:10","2021-08-31 22:31:15","2021-08-31 22:31:15","","1346","hev, phev","phev, bev","not_sure","2","Gasoline","","driveway, SFH","","2","maybe","probablyNot","1950","male","","white","","degree_bs","employed_under40","detached","","own","","2","inc_50to75","liberal","","yes",""
"EkA0oxMQMdscnbpa_6eAZ7-tQlWKrAWbC8wMOUzRmLxzMKsps08Bglz7sG9H811Q","2021-08-31 22:49:10","2021-08-31 22:51:35","2021-08-31 22:51:35","","1132","phev","phev","not_sure","1","Gasoline","","driveway","","3","maybe","maybe","1955","female","","white","","degree_bs","retired","apartment","","rent","","2","inc_50to75","moderate","","no",""
"eTVtvLtm9mCMSsnUKGo_9e6bUlXSporPxxzoBIUxte3O7O6aBT_7QrRFbEVeZi9w","2021-08-31 23:03:51","2021-08-31 23:05:46","2021-08-31 23:05:46","","1960","hev, phev","phev, bev","7500","5","Gasoline","Diesel","driveway, SFH","","1","definitelyYes","probablyNot","1956","female","","white","","degree_ms","retired","detached","","own","","2","inc_50to75","liberal","","no","Very fun survey"
"CzcdWKS9BA99Z5IpVsmaXjSI27WJRXMuU9ba8a_k_3bJW_3qqk84-FbtOURut3l3","2021-08-31 23:19:47","2021-08-31 23:22:12","2021-08-31 23:22:12","","8821","hev","","7500","1","Hybrid","","shared_garage","","1","definitelyYes","definitelyYes","1990","female","","white","","degree_md","employed_over40","apartment","","own","","4","inc_100to150","moderate","","no",""
"7bP3NdXPAPcPvIgXmvuZd_kjILj3cXLdcYPKLHyOYhvK66lKK8qP-mlk2xP4_MYK","2021-08-31 23:30:06","2021-08-31 23:31:29","2021-08-31 23:31:29","","1535","hev, phev","hev, phev, bev","not_sure","2","Gasoline","","SFH","","3","definitelyNot","definitelyNot","1952","male","","white","","degree_bs","retired","townhome","","own","","2","inc_75to100","very_conservative","","no",""
"oeDmTzVNQp7lEPHUsIe4SkaxoAvCwVrW09ixnkCAZtixs-DME83EnBQpaVwZq2PA","2021-09-01 00:16:11","2021-09-01 00:18:57","2021-09-01 00:18:59","","1935","hev","hev, phev, bev","7500","3","Gasoline","","driveway","","2","definitelyYes","definitelyYes","1971","female","","white","","degree_associate","employed_over40","detached","","own","","4","inc_75to100","conservative","","no","thank you for your time. This was a very interesting survey and has me really thinking on getting a new car instead of a used car or truck"
"p3Vef6TGdGI0x85xTMqL1tsI9yYtgx1oOx8XSnS9X6AYlYSfHBBu8KcGFN5U_409","2021-09-01 00:32:14","2021-09-01 00:33:09","2021-09-01 00:33:10","","3642","hev","phev","5000","1","Gasoline","","driveway","","2","definitelyYes","definitelyYes","1999","female","","black","","degree_md","employed_under40","condo","","own","","1","inc_75to100","liberal","","yes",""
"kv7h6vG-9WFty1waC6miGEwE-JV4bctGLdU3sIyy8b4xsqcPe388PuYUhqRRT6WY","2021-09-01 01:04:35","2021-09-01 01:07:11","2021-09-01 01:07:11","","4907","hev, phev","hev, phev, bev","5000","2","Gasoline, Hybrid","","driveway, SFH","","2","probablyYes","probablyYes","1988","male","","asian, black, native","","degree_associate","employed_over40","detached","","own","","4","inc_50to75","liberal","","no",""
"4Fwltrna6pyGMPJsDvwfPglyo7KDkeAo1aMESdv4GQM4eZTL-ZAXDjhCPjQkg86o","2021-09-01 01:26:09","2021-09-01 01:28:16","2021-09-01 01:28:16","","7615","hev, phev","phev, bev","not_sure","2","Gasoline","","SFH","","2","maybe","probablyNot","1948","male","","white","","degree_associate","retired","condo","","own","","1","inc_50to75","very_conservative","","no",""
"LGEbZgaStfOdu48P-ZGI4ihBcJjL8EQfUAS3wbKTe28eFmQaXu5913rom4Cc7f3D","2021-09-01 02:22:00","2021-09-01 02:40:39","2021-09-01 02:40:39","","4629","phev","","5000","2","Gasoline","","SFH, prefer_not_say","","2","probablyNot","definitelyNot","1944","male","","black","","vocational","retired","detached","","own","","2","inc_50to75","liberal","","no",""
"PD0NUbFr4iTt904ckCXUDjOV436bKLgy6UCJKTehP5u82-vlMyWxggfr23drJoLD","2021-09-01 02:22:01","2021-09-01 02:23:39","2021-09-01 02:23:39","","8562","hev","bev","not_sure","2","Gasoline","","SFH","","2","maybe","probablyNot","1951","male","","white","","degree_associate","retired","detached","","own","","2","inc_50to75","moderate","","no","none"
"_jgPf-Zfg48Zx24tT4QwKL89Xk58Ic85LADVxVW-0L_QDn5yCB6GGflu8CI8C6i3","2021-09-01 02:59:46","2021-09-01 03:00:42","2021-09-01 03:00:42","","2433","hev","phev","5000","3","Hybrid","","shared_lot","","1","probablyYes","probablyNot","1992","female","","asian","","vocational","employed_under40","mobile","","own","","3","inc_50to75","moderate","","yes","Ok"
"wEyyMAGuSbsGx2z0rdK-jM_1Brr-tewT_WcyABHeYNHcGSV-qRyPmRQvzokzF6HJ","2021-09-01 03:22:01","2021-09-01 03:53:52","2021-09-01 03:53:52","","2422","hev, phev","phev, bev","not_sure","4","Gasoline","","driveway, SFH","","2","probablyYes","probablyYes","1965","female","","white","","degree_ms","employed_over40","detached","","own","","3","inc_50to75","conservative","","no",""
"PUSAbHUNfwBsFHl0ChU-P0ne737BjDaKsKnq-LmHVe179pnEWXrtkFT-Q50RYqH7","2021-09-01 03:36:16","2021-09-01 03:37:42","2021-09-01 03:37:42","","8178","hev","phev, bev","not_sure","2","Gasoline","","driveway","","3","probablyYes","probablyYes","1976","male","","white","","degree_bs","employed_over40","detached","","own","","4","inc_35to50","moderate","","no",""
"CJe8qFdfPYQPy4lTAMBGafhAxHinQzlKX1U98y3by_GbSpj2RgHpYliwCL4GZC2r","2021-09-01 03:44:37","2021-09-01 03:47:59","2021-09-01 03:47:59","","4931","phev","phev","2500","2","Gasoline","","shared_lot","","3","maybe","maybe","1982","female","","hispanic","","degree_bs","not_employed_not_looking","apartment","","rent","","3","inc_50to75","liberal","","no",""
"oRtM7gpjwE_k5RqIQig5_rmcql4MM-Zut9R1VMDrTlN1YcX_IDoJNwqdXgmTe6-X","2021-09-01 03:56:06","2021-09-01 03:58:09","2021-09-01 03:58:09","","9038","hev","phev","not_sure","2","Gasoline","","street, driveway, SFH","","3","probablyNot","probablyNot","1977","female","","white","","degree_bs","employed_under40","detached","","own","","2","inc_50to75","conservative","","no",""
"cMeSgBR_oWj_Wqp2Rs05B4sRWr4Vhb0CeGel6r6YCu2mf3Qpb2VNQh-eRAuP0aLw","2021-09-01 04:17:02","2021-09-01 04:19:12","2021-09-01 04:19:12","","1289","hev","phev","not_sure","2","Gasoline","","SFH","","3","maybe","maybe","1952","female","","white","","degree_ms","retired","detached","","own","","2","inc_75to100","moderate","","no",""
"yxErVhc8J7hEh28kM3O54rmfC_SukhAPJuneT_lqukO9XXs28v2YGOpEnHnrrcxh","2021-09-01 04:19:49","2021-09-01 04:21:58","2021-09-01 04:21:58","","3066","phev","phev","not_sure","2","Gasoline","","shared_lot","","2","definitelyNot","definitelyNot","1944","male","","white","","degree_associate","retired","condo","","own","","2","inc_50to75","moderate","","no",""
"bdf22-jfUk6OJ3K9J-KvCddyEqeWva-5jfHfCfxIpIbsyp9CNmygu-KQGaRQNFSd","2021-09-01 04:28:08","2021-09-01 04:30:10","2021-09-01 04:30:10","","6729","hev","phev","10000","2","Gasoline, Hybrid","","SFH","","2","maybe","maybe","1996","male","","black","","degree_bs","employed_over40","mobile","","own","","2","inc_50to75","conservative","","no","Nun really just chilling"
"Gz9v-Jn57slYM8pidNzuRCh3TmNW1YYJ39nq6Qozv4NCiYF5sEBldocDOhe2J-H5","2021-09-01 04:29:11","2021-09-01 04:31:25","2021-09-01 04:31:25","","1673","hev","phev, bev","not_sure","3","Gasoline","","driveway","","2","definitelyYes","definitelyYes","1949","male","","white","","degree_md","retired","detached","","own","","3","inc_50to75","liberal","","no",""
"skDw5wBNe-bDWGb_sdfg14a8Kt8voYqhoFnfDzJNq9qTMrGLEEd4pEw-F8MoBoSq","2021-09-01 04:35:14","2021-09-01 04:37:56","2021-09-01 04:37:56","","8418","hev, phev","phev, bev","not_sure","3","Gasoline, Hybrid","","street, SFH","","3","definitelyNot","definitelyNot","1979","female","","white","","degree_ms","employed_under40","detached","","own","","3","inc_35to50","conservative","","yes",""
"8m3OuqBM3lIZFZkUgYAQcybt5pU0IZJwf_SJBETEkB-Lkkis5afkRT3wWjFeq2cO","2021-09-01 04:37:44","2021-09-01 04:39:35","2021-09-01 04:39:35","","3175","hev","phev, bev","7500","1","Gasoline","","SFH","","2","probablyYes","definitelyYes","1995","female","","white","","degree_bs","employed_over40","detached","","own","","3","inc_100to150","conservative","","no","very good survey"
"rSkPDn6oiYy3R3Dz4aN_Av7f9W7kJ1hizn48LZKvT78q0gmKy2DFLo9hu-KM5TOM","2021-09-01 04:58:07","2021-09-01 05:01:12","2021-09-01 05:01:12","","8361","hev, phev","hev, phev, bev","not_sure","4","Gasoline","","street, driveway","","2","probablyYes","probablyNot","1967","male","","white","","college_some","employed_over40","detached","","own","","3","inc_50to75","conservative","","no","I think electric cars have a way to go but technology is better"
"in8cy-rqqnrE_hlKJbT-kb212b7pZEPGiQHHIy3sQEsJG2c82A5Qvfczf6tvyOVZ","2021-09-01 05:18:52","2021-09-01 05:19:51","2021-09-01 05:19:51","","3395","hev","hev","7500","2","Gasoline","","street, SFH","","1","probablyYes","probablyYes","1990","male","","white","","college_some","employed_over40","detached","","own","","4","inc_50to75","conservative","","no",""
"1u37qP7pzDn1ifnSuYhi63YwAeQVoEoDta2_CEI9dn73y1tD6gxn7nxIKRRfsgiR","2021-09-01 05:42:17","2021-09-01 05:44:02","2021-09-01 05:44:02","","7790","hev, phev","phev","not_sure","5","Gasoline","","street, driveway","","3","maybe","probablyNot","1953","female","","white","","degree_associate","retired","detached","","own","","4","inc_50to75","very_liberal","","no",""
"QEXxy7F5rATvcKknmQ5fi_pZIScOegcM1pRm7Z6zfjhWiq5mZzyonc4ZbQ4-hBQi","2021-09-01 06:03:30","2021-09-01 06:05:54","2021-09-01 06:05:54","","330","hev","phev","not_sure","1","Gasoline","","SFH","","3","probablyYes","maybe","1965","female","","white","","college_some","employed_over40","detached","","own","","2","inc_50to75","moderate","","no",""
"brEytSdtcFUtEr08gdgFvOazX3i_7QNLQadZrci0zEdIyFKe12F2FN2-a8urByRQ","2021-09-01 06:46:26","2021-09-01 06:48:04","2021-09-01 06:48:04","","9884","hev","bev","not_sure","2","Gasoline","","street, driveway, SFH","","2","maybe","probablyNot","1966","female","","white","","college_some","employed_under40","detached","","own","","2","inc_100to150","very_conservative","","no",""
"yMfPP4KagMQNUj3t1pqP1uWUAFvTmblI-P88Oabi82YQHfz-HnurMch0GbKYtFXI","2021-09-01 07:51:00","2021-09-01 07:52:15","2021-09-01 07:52:15","","4673","hev","phev","2500","3","Gasoline","","street, driveway","","2","probablyNot","maybe","2001","female","","black","","hs","not_employed_yes_looking","townhome","","rent","","4","inc_50to75","liberal","","no","I like this survey "
"NmXPBXY74veJiXA9XotiLY2bRNH341Gr4WUOZW8zZuHE0CbAqE5BlKbPALnKj-kt","2021-09-01 07:57:57","2021-09-01 07:59:55","2021-09-01 07:59:55","","8124","hev, phev","phev, bev","7500","2","Gasoline, Electric","","street, driveway, SFH","","1","definitelyYes","definitelyYes","1971","male","","asian","","degree_ms","employed_over40","detached","","own","","5 or more","inc_50to75","moderate","","no",""
"gQQ3cQfTRTjMO0JuDQg1SzNDq_mdcgjqRj25UuS37sE4bi8nsvNcsLH356TSX99w","2021-09-01 08:40:16","2021-09-01 08:44:09","2021-09-01 08:44:09","","7342","hev","phev","not_sure","2","Hybrid","","SFH","","1","maybe","probablyYes","1981","female","","white","","degree_ms","employed_over40","detached","","own","","4","inc_150to200","moderate","","yes","Nothing. "
"rJhZoPvDcBucqEWRPSyC20I-hsVuKrvnQBIZWU-_XnE79-99iBG7Q70accwEGJ26","2021-09-01 09:36:11","2021-09-01 09:38:06","2021-09-01 09:38:06","","7005","hev, phev","phev, bev","1000","1","Gasoline","","street, driveway, SFH, shared_garage, shared_lot","","2","maybe","maybe","1975","female","","white","","degree_bs","employed_over40","detached","","own","","4","inc_50to75","very_liberal","","no","Nope. Thank you"
"cG5a7WvoL3x1FZyXukNZeF9ncU0NY6o6vhT5PzIPtF4KbI1dgPH7CYcH3WEaftFP","2021-09-01 09:42:41","2021-09-01 09:44:27","2021-09-01 09:44:27","","5136","hev, phev","phev","5000","5","Hybrid, Electric","","driveway","","1","probablyYes","probablyYes","1986","female","","white","","degree_phd","employed_over40","detached","","own","","5 or more","inc_50to75","liberal","","prefer_not_say",""
"q6D-k2n6igr_9wZlvQbky2o52RafukLEnWsffsFitb3BfkEBi8oXW4EE1rWE-Zzp","2021-09-01 09:44:00","2021-09-01 09:46:58","2021-09-01 09:46:58","","9155","hev, phev","hev, phev, bev","5000","1","Gasoline","","street, driveway, SFH","","2","definitelyYes","definitelyYes","1987","female","","black","","college_some","employed_under40","condo","","own","","4","inc_50to75","very_liberal","","no",""
"7rJDS2T9a7oh4WFImm-cwEF0e_PUGMTOpVMsIY3sLtzsXoqujWLRHouGsiGCYdmz","2021-09-01 10:01:26","2021-09-01 10:03:19","2021-09-01 10:03:19","","9639","hev, phev","phev, bev","not_sure","1","Gasoline","","SFH","","3","maybe","definitelyYes","1957","female","","white","","degree_associate","employed_under40","detached","","own","","2","inc_50to75","liberal","","no",""
"riE9Yu4583S7StsvOlo9qmGtn5xDcBl8pSWeiQyW_GbebBsOA04tCAtDHd73S1_Z","2021-09-01 10:08:25","2021-09-01 10:11:29","2021-09-01 10:11:29","","119","phev","hev","10000","1","Hybrid","","street","","1","maybe","probablyYes","1986","male","","white","","degree_ms","employed_over40","detached","","own","","4","inc_50to75","liberal","","yes","Nothing everything is so good"
"hJINdY4wazkf0VpVS13dA4ZEKrSOZk_rRbOhrCHyKEuuJB76ch93lMFZ6uejhk14","2021-09-01 12:05:36","2021-09-01 12:08:56","2021-09-01 12:08:56","","8028","hev","","not_sure","2","Gasoline","","driveway, SFH","","3","definitelyYes","definitelyYes","1970","male","","black","","hs","employed_over40","townhome","","rent","","5 or more","inc_50to75","moderate","","yes","Nothing to add here."
"5FQFe8aEraE2s23-0uX-W59hTnF7CouhOkj9TKRK7mFIbzil0DqtcPRPkWEW0kFL","2021-09-01 13:11:52","2021-09-01 13:14:54","2021-09-01 13:14:54","","507","hev, phev","hev, phev, bev","not_sure","1","Gasoline","","driveway, SFH","","2","probablyNot","definitelyNot","1954","male","","white","","degree_bs","retired","detached","","own","","2","inc_50to75","moderate","","no",""
"tTANF97NZnfJlUcUC2Zel2Z5tbobEnoLOpNSfN7Wf78hhbnjdOuyfdMboUkCD-Xb","2021-09-01 13:13:05","2021-09-01 13:23:46","2021-09-01 13:23:46","","9666","hev","phev","5000","1","Electric","","driveway","","2","maybe","maybe","1985","female","","white","","degree_ms","employed_over40","condo","","own","","5 or more","inc_50to75","moderate","","no","No thing"
"eVUgaNVA61EayiDzGMpnEwX1yU9qTQR2bhde9PAjZxFvWNcr0tbF4HrkXCNEUj6z","2021-09-01 13:57:31","2021-09-01 14:00:02","2021-09-01 14:00:02","","4836","","","not_sure","1","Gasoline","","street, driveway","","3","definitelyNot","definitelyNot","1960","female","","white","","hs","not_employed_not_looking","detached","","rent","","3","inc_50to75","moderate","","no",""
"Xpx-ZIvBmk5dYjw2rzh3rGI6FvnujysIKvCxaxcdLYUU3GcY4y0kmWJUVz0HfrKn","2021-09-01 14:13:20","2021-09-01 14:15:05","2021-09-01 14:15:05","","4737","hev","phev, bev","not_sure","2","Gasoline","","SFH","","3","probablyYes","maybe","1960","female","","white","","degree_bs","retired","townhome","","own","","2","inc_50to75","liberal","","yes","Nice survey, keep as is."
"5m9EoESKH-YWYRCpCGf3wFY2PuRDbgNX0LmRHxlFWZ3KVbzknVxjm6oOOs1ptnwF","2021-09-01 14:21:41","2021-09-01 14:23:25","2021-09-01 14:23:25","","8914","","phev","not_sure","1","Gasoline","","driveway, SFH","","3","definitelyYes","definitelyYes","1985","female","","hispanic","","college_some","employed_over40","detached","","own","","4","inc_50to75","prefer_not_say","","no",""
"D6RVVIdHt813TUBIbn3cytsWkfdP3Ve6XRTp17m48yXUsV9IMKJrRXs7e-Vklhis","2021-09-01 15:41:20","2021-09-01 15:43:09","2021-09-01 15:43:09","","389","hev, phev","phev, bev","not_sure","2","Hybrid","","street, SFH","","2","probablyYes","probablyYes","1952","male","","white","","degree_bs","retired","condo","","own","","2","inc_50to75","liberal","","no","no"
"s6IYDx52E-Ljhm4tZbRbldo4ZpITl8FVZkGVIik1cnC4GyDdW-wBeiFT1YzBliZE","2021-09-01 16:20:45","2021-09-01 16:22:09","2021-09-01 16:22:09","","9429","hev, phev","phev, bev","not_sure","2","Gasoline","","SFH","","2","probablyNot","probablyNot","1956","male","","white","","hs","retired","detached","","own","","2","inc_50to75","very_liberal","","no",""
"Mp7TXg3_9leXBT_973iPgMrh-TyPZ2dCfvy263gthsVTebCfuajDO88j0AHjwU8t","2021-09-01 16:35:09","2021-09-01 16:38:14","2021-09-01 16:38:14","","1388","hev, phev","hev, phev, bev","not_sure","1","Gasoline","","SFH","","3","probablyYes","probablyYes","1988","female","","white","","degree_md","employed_over40","apartment","","own","","4","inc_150to200","moderate","","no","the survey is great."
"O0WtStFHxO09E1t9UhhpNjvrGSOMUMHRoKPpneJyvlLPMe7QkhYPMazBGP8DWsOE","2021-09-01 16:38:50","2021-09-01 16:41:12","2021-09-01 16:41:12","","5762","hev","hev, phev, bev","not_sure","2","Gasoline","","shared_lot","","2","maybe","probablyNot","1982","female","","black","","degree_bs","employed_over40","townhome","","own","","4","inc_50to75","moderate","","no",""
"7aS12j0EFthFoSAdAXEBo2ISy7GhoGy9DTilnHPNl3d0BiBiUK65RVZeWecf_ia_","2021-09-01 16:46:05","2021-09-01 16:47:30","2021-09-01 16:47:30","","8984","hev","phev, bev","10000","2","Gasoline","","driveway","","3","maybe","probablyNot","1961","male","","white","","degree_bs","employed_under40","detached","","own","","3","inc_50to75","liberal","","no",""
"AUBUjvaQxfQEYxvOzLSgyV-lk5RMmTjOkLUtx6od0SnuTGCiACndoy7Z7AoJ9E6D","2021-09-01 16:48:43","2021-09-01 16:50:14","2021-09-01 16:50:14","","3418","hev","hev, phev, bev","7500","1","Gasoline","","driveway","","2","probablyYes","probablyYes","1983","male","","white","","degree_bs","employed_over40","detached","","own","","1","inc_50to75","liberal","","no",""
"JJZJrtgp6XvcluAC-xoLzNhOjSlwxOLNs5U5ae9UBS1HgcPHoQOUFaFOiwqa4QCT","2021-09-01 17:10:05","2021-09-01 17:20:20","2021-09-01 17:20:20","","6612","hev","hev, phev, bev","not_sure","3","Gasoline","","driveway, SFH","","2","maybe","maybe","1955","female","","white","","degree_bs","disabled","detached","","own","","2","inc_50to75","liberal","","no","I would like to see the electric vehicle industry create a television special report in conjunction with a major news outlet  on how the vehicles are made, how they operate, price comparisons and etc."
"a-UJS5uYH5wRKThSuu9gJAgG6qHSqND7fjCNUUEbG53_6QQf-Ruddg7YaCRd7oHB","2021-09-01 17:18:01","2021-09-01 17:19:30","2021-09-01 17:19:30","","9746","hev","phev, bev","not_sure","1","Hybrid","","driveway","","3","probablyYes","probablyYes","1973","female","","white","","degree_bs","employed_over40","detached","","own","","4","inc_75to100","liberal","","no","tyvm"
