session,id,respondentID,obsID,qID,altID,choice,maxSalestax,type,amount_nonSalesTax,amount_salesTax,timing_taxCredit,timing_rebate,source_rebate
BJpG4wpzlbhifNxIOhBSNpW01UTHGeFITqP7yIuL4Bi1UC255j9QZLdSl6WTF_ZU,448,8850,4478,8,2,0,2250,taxCredit,1000,1,immediate,6,dealer
BJpG4wpzlbhifNxIOhBSNpW01UTHGeFITqP7yIuL4Bi1UC255j9QZLdSl6WTF_ZU,448,8850,4478,8,3,0,2250,taxDeduction,1000,1,immediate,6,dealer
BJpG4wpzlbhifNxIOhBSNpW01UTHGeFITqP7yIuL4Bi1UC255j9QZLdSl6WTF_ZU,448,8850,4478,8,4,0,2250,rebate,1500,1,immediate,6,dealer
BJpG4wpzlbhifNxIOhBSNpW01UTHGeFITqP7yIuL4Bi1UC255j9QZLdSl6WTF_ZU,448,8850,4479,9,1,1,2250,salesTax,3000,0.5,tax_filing,6,government
BJpG4wpzlbhifNxIOhBSNpW01UTHGeFITqP7yIuL4Bi1UC255j9QZLdSl6WTF_ZU,448,8850,4479,9,2,0,2250,taxCredit,5500,0.5,tax_filing,6,government
BJpG4wpzlbhifNxIOhBSNpW01UTHGeFITqP7yIuL4Bi1UC255j9QZLdSl6WTF_ZU,448,8850,4479,9,3,0,2250,taxDeduction,1000,0.5,tax_filing,6,government
BJpG4wpzlbhifNxIOhBSNpW01UTHGeFITqP7yIuL4Bi1UC255j9QZLdSl6WTF_ZU,448,8850,4479,9,4,0,2250,rebate,7000,0.5,tax_filing,6,government
BJpG4wpzlbhifNxIOhBSNpW01UTHGeFITqP7yIuL4Bi1UC255j9QZLdSl6WTF_ZU,448,8850,4480,10,1,1,2250,salesTax,4000,0.75,tax_filing,6,oem
BJpG4wpzlbhifNxIOhBSNpW01UTHGeFITqP7yIuL4Bi1UC255j9QZLdSl6WTF_ZU,448,8850,4480,10,2,0,2250,taxCredit,7500,0.75,tax_filing,6,oem
BJpG4wpzlbhifNxIOhBSNpW01UTHGeFITqP7yIuL4Bi1UC255j9QZLdSl6WTF_ZU,448,8850,4480,10,3,0,2250,taxDeduction,4000,0.75,tax_filing,6,oem
BJpG4wpzlbhifNxIOhBSNpW01UTHGeFITqP7yIuL4Bi1UC255j9QZLdSl6WTF_ZU,448,8850,4480,10,4,0,2250,rebate,1500,0.75,tax_filing,6,oem
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4481,1,1,0,2625,salesTax,6500,1,tax_filing,6,oem
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4481,1,2,0,2625,taxCredit,5500,1,tax_filing,6,oem
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4481,1,3,0,2625,taxDeduction,3000,1,tax_filing,6,oem
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4481,1,4,1,2625,rebate,8000,1,tax_filing,6,oem
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4482,2,1,1,2625,salesTax,1000,1,immediate,2,dealer
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4482,2,2,0,2625,taxCredit,1000,1,immediate,2,dealer
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4482,2,3,0,2625,taxDeduction,1500,1,immediate,2,dealer
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4482,2,4,0,2625,rebate,1000,1,immediate,2,dealer
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4483,3,1,1,2625,salesTax,8000,0.75,immediate,6,government
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4483,3,2,0,2625,taxCredit,7500,0.75,immediate,6,government
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4483,3,3,0,2625,taxDeduction,4500,0.75,immediate,6,government
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4483,3,4,0,2625,rebate,4000,0.75,immediate,6,government
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4484,4,1,1,2625,salesTax,1000,0.75,tax_filing,6,government
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4484,4,2,0,2625,taxCredit,3500,0.75,tax_filing,6,government
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4484,4,3,0,2625,taxDeduction,3000,0.75,tax_filing,6,government
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4484,4,4,0,2625,rebate,6000,0.75,tax_filing,6,government
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4485,5,1,1,2625,salesTax,1000,1,tax_filing,0,dealer
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4485,5,2,0,2625,taxCredit,1000,1,tax_filing,0,dealer
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4485,5,3,0,2625,taxDeduction,1500,1,tax_filing,0,dealer
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4485,5,4,0,2625,rebate,2000,1,tax_filing,0,dealer
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4486,6,1,0,2625,salesTax,4500,0.75,tax_filing,2,dealer
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4486,6,2,0,2625,taxCredit,4000,0.75,tax_filing,2,dealer
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4486,6,3,0,2625,taxDeduction,4000,0.75,tax_filing,2,dealer
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4486,6,4,1,2625,rebate,4500,0.75,tax_filing,2,dealer
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4487,7,1,0,2625,salesTax,8000,0.5,immediate,0,government
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4487,7,2,0,2625,taxCredit,5500,0.5,immediate,0,government
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4487,7,3,0,2625,taxDeduction,8000,0.5,immediate,0,government
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4487,7,4,1,2625,rebate,5500,0.5,immediate,0,government
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4488,8,1,1,2625,salesTax,1000,1,immediate,0,government
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4488,8,2,0,2625,taxCredit,1500,1,immediate,0,government
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4488,8,3,0,2625,taxDeduction,1000,1,immediate,0,government
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4488,8,4,0,2625,rebate,1500,1,immediate,0,government
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4489,9,1,0,2625,salesTax,7000,1,tax_filing,0,dealer
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4489,9,2,0,2625,taxCredit,3000,1,tax_filing,0,dealer
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4489,9,3,0,2625,taxDeduction,5000,1,tax_filing,0,dealer
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4489,9,4,1,2625,rebate,5000,1,tax_filing,0,dealer
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4490,10,1,0,2625,salesTax,5000,0.5,immediate,0,dealer
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4490,10,2,0,2625,taxCredit,7500,0.5,immediate,0,dealer
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4490,10,3,0,2625,taxDeduction,8000,0.5,immediate,0,dealer
kbG9UNOHiuZvPE6zCpsbPjcv6FBQB1rypzALvWF2VNnwXKcE5CK-ChFhHScL3PUJ,449,8851,4490,10,4,1,2625,rebate,3500,0.5,immediate,0,dealer
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4491,1,1,0,1500,salesTax,2000,0.75,immediate,0,dealer
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4491,1,2,0,1500,taxCredit,6500,0.75,immediate,0,dealer
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4491,1,3,1,1500,taxDeduction,8000,0.75,immediate,0,dealer
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4491,1,4,0,1500,rebate,5000,0.75,immediate,0,dealer
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4492,2,1,1,1500,salesTax,1000,1,tax_filing,0,oem
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4492,2,2,0,1500,taxCredit,2000,1,tax_filing,0,oem
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4492,2,3,0,1500,taxDeduction,1500,1,tax_filing,0,oem
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4492,2,4,0,1500,rebate,1000,1,tax_filing,0,oem
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4493,3,1,0,1500,salesTax,4500,0.75,tax_filing,0,government
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4493,3,2,1,1500,taxCredit,8000,0.75,tax_filing,0,government
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4493,3,3,0,1500,taxDeduction,8000,0.75,tax_filing,0,government
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4493,3,4,0,1500,rebate,4000,0.75,tax_filing,0,government
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4494,4,1,0,1500,salesTax,1000,0.5,tax_filing,0,oem
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4494,4,2,0,1500,taxCredit,4000,0.5,tax_filing,0,oem
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4494,4,3,1,1500,taxDeduction,5500,0.5,tax_filing,0,oem
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4494,4,4,0,1500,rebate,2000,0.5,tax_filing,0,oem
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4495,5,1,0,1500,salesTax,2000,1,tax_filing,2,dealer
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4495,5,2,0,1500,taxCredit,1500,1,tax_filing,2,dealer
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4495,5,3,1,1500,taxDeduction,2000,1,tax_filing,2,dealer
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4495,5,4,0,1500,rebate,1000,1,tax_filing,2,dealer
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4496,6,1,0,1500,salesTax,3000,0.75,tax_filing,6,dealer
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4496,6,2,0,1500,taxCredit,1000,0.75,tax_filing,6,dealer
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4496,6,3,1,1500,taxDeduction,8000,0.75,tax_filing,6,dealer
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4496,6,4,0,1500,rebate,4000,0.75,tax_filing,6,dealer
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4497,7,1,0,1500,salesTax,7000,1,tax_filing,2,oem
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4497,7,2,1,1500,taxCredit,3500,1,tax_filing,2,oem
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4497,7,3,0,1500,taxDeduction,3000,1,tax_filing,2,oem
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4497,7,4,0,1500,rebate,1500,1,tax_filing,2,oem
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4498,8,1,1,1500,salesTax,1000,1,immediate,2,dealer
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4498,8,2,0,1500,taxCredit,1000,1,immediate,2,dealer
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4498,8,3,0,1500,taxDeduction,1500,1,immediate,2,dealer
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4498,8,4,0,1500,rebate,1000,1,immediate,2,dealer
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4499,9,1,0,1500,salesTax,5000,0.75,immediate,2,oem
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4499,9,2,0,1500,taxCredit,2500,0.75,immediate,2,oem
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4499,9,3,1,1500,taxDeduction,5000,0.75,immediate,2,oem
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4499,9,4,0,1500,rebate,3000,0.75,immediate,2,oem
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4500,10,1,0,1500,salesTax,3500,0.75,immediate,2,government
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4500,10,2,1,1500,taxCredit,8000,0.75,immediate,2,government
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4500,10,3,0,1500,taxDeduction,7500,0.75,immediate,2,government
rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh,450,8856,4500,10,4,0,1500,rebate,2000,0.75,immediate,2,government
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4501,1,1,0,750,salesTax,8000,0.75,immediate,6,dealer
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4501,1,2,1,750,taxCredit,6500,0.75,immediate,6,dealer
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4501,1,3,0,750,taxDeduction,5500,0.75,immediate,6,dealer
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4501,1,4,0,750,rebate,1000,0.75,immediate,6,dealer
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4502,2,1,0,750,salesTax,1000,1,immediate,6,oem
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4502,2,2,1,750,taxCredit,1000,1,immediate,6,oem
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4502,2,3,0,750,taxDeduction,1000,1,immediate,6,oem
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4502,2,4,0,750,rebate,1500,1,immediate,6,oem
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4503,3,1,0,750,salesTax,2500,0.75,tax_filing,6,oem
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4503,3,2,0,750,taxCredit,6000,0.75,tax_filing,6,oem
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4503,3,3,0,750,taxDeduction,6000,0.75,tax_filing,6,oem
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4503,3,4,1,750,rebate,6000,0.75,tax_filing,6,oem
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4504,4,1,0,750,salesTax,2000,0.5,tax_filing,2,oem
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4504,4,2,1,750,taxCredit,7000,0.5,tax_filing,2,oem
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4504,4,3,0,750,taxDeduction,3000,0.5,tax_filing,2,oem
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4504,4,4,0,750,rebate,2000,0.5,tax_filing,2,oem
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4505,5,1,0,750,salesTax,2000,1,immediate,6,oem
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4505,5,2,1,750,taxCredit,1000,1,immediate,6,oem
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4505,5,3,0,750,taxDeduction,2000,1,immediate,6,oem
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4505,5,4,0,750,rebate,1000,1,immediate,6,oem
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4506,6,1,0,750,salesTax,7500,1,immediate,0,government
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4506,6,2,0,750,taxCredit,3500,1,immediate,0,government
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4506,6,3,1,750,taxDeduction,7000,1,immediate,0,government
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4506,6,4,0,750,rebate,4500,1,immediate,0,government
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4507,7,1,0,750,salesTax,5500,1,immediate,2,dealer
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4507,7,2,1,750,taxCredit,6000,1,immediate,2,dealer
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4507,7,3,0,750,taxDeduction,6500,1,immediate,2,dealer
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4507,7,4,0,750,rebate,6500,1,immediate,2,dealer
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4508,8,1,0,750,salesTax,1500,1,tax_filing,6,dealer
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4508,8,2,0,750,taxCredit,1500,1,tax_filing,6,dealer
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4508,8,3,0,750,taxDeduction,2000,1,tax_filing,6,dealer
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4508,8,4,1,750,rebate,1500,1,tax_filing,6,dealer
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4509,9,1,0,750,salesTax,5500,1,immediate,2,oem
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4509,9,2,0,750,taxCredit,2500,1,immediate,2,oem
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4509,9,3,0,750,taxDeduction,3500,1,immediate,2,oem
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4509,9,4,1,750,rebate,6000,1,immediate,2,oem
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4510,10,1,0,750,salesTax,1000,0.75,tax_filing,0,dealer
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4510,10,2,1,750,taxCredit,7500,0.75,tax_filing,0,dealer
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4510,10,3,0,750,taxDeduction,6000,0.75,tax_filing,0,dealer
1d3W0DppjBZMiirEmyWndslq1Us3wjTZWYC-DIV9dN2GL4meDpCpxtLzTtI1P0R_,451,8892,4510,10,4,0,750,rebate,2500,0.75,tax_filing,0,dealer
gjQZXX3__ta9Li34MDwtTCf3baE3N1f6c1JOKIwBBTRAxHlp9FUlfNlX2LJhMr0T,452,8933,4511,1,1,0,750,salesTax,1500,0.5,tax_filing,2,dealer
gjQZXX3__ta9Li34MDwtTCf3baE3N1f6c1JOKIwBBTRAxHlp9FUlfNlX2LJhMr0T,452,8933,4511,1,2,0,750,taxCredit,7000,0.5,tax_filing,2,dealer
gjQZXX3__ta9Li34MDwtTCf3baE3N1f6c1JOKIwBBTRAxHlp9FUlfNlX2LJhMr0T,452,8933,4511,1,3,0,750,taxDeduction,4500,0.5,tax_filing,2,dealer
gjQZXX3__ta9Li34MDwtTCf3baE3N1f6c1JOKIwBBTRAxHlp9FUlfNlX2LJhMr0T,452,8933,4511,1,4,1,750,rebate,4500,0.5,tax_filing,2,dealer
gjQZXX3__ta9Li34MDwtTCf3baE3N1f6c1JOKIwBBTRAxHlp9FUlfNlX2LJhMr0T,452,8933,4512,2,1,0,750,salesTax,1000,1,immediate,0,oem
gjQZXX3__ta9Li34MDwtTCf3baE3N1f6c1JOKIwBBTRAxHlp9FUlfNlX2LJhMr0T,452,8933,4512,2,2,0,750,taxCredit,2000,1,immediate,0,oem
gjQZXX3__ta9Li34MDwtTCf3baE3N1f6c1JOKIwBBTRAxHlp9FUlfNlX2LJhMr0T,452,8933,4512,2,3,0,750,taxDeduction,1000,1,immediate,0,oem
gjQZXX3__ta9Li34MDwtTCf3baE3N1f6c1JOKIwBBTRAxHlp9FUlfNlX2LJhMr0T,452,8933,4512,2,4,1,750,rebate,2000,1,immediate,0,oem
